date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:40	5678/5678	---M--	200	added ('OK')	image/gif	etag:%2216a86c0-162e-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/write_bin.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/write_bin.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:41	5489/5489	---M--	200	added ('OK')	image/gif	etag:%2216a8671-1571-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/floppy.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/floppy.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:42	8094/8094	---M--	200	added ('OK')	image/gif	etag:%2216a86bb-1f9e-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/traffic.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/traffic.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:42	4167/4167	---M--	200	added ('OK')	image/gif	etag:%2216a86b7-1047-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/stepper.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/stepper.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:43	8426/8426	---M--	200	added ('OK')	image/gif	etag:%2216a86b3-20ea-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/robot.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/robot.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:43	1651/1651	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:25%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_end.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_end.html	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:45	11730/11730	---M--	200	added ('OK')	image/gif	etag:%2216a8663-2dd2-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/compile01.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/compile01.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:45	114/114	---M--	200	added ('OK')	image/gif	etag:%2216a866c-72-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator01.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator01.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:46	14356/14356	---M--	200	added ('OK')	image/gif	etag:%2216a8664-3814-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/compile03.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/compile03.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:47	185/185	---M--	200	added ('OK')	image/gif	etag:%2216a865f-b9-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/back_to_top.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/back_to_top.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:48	185/185	---M--	200	added ('OK')	image/gif	etag:%2216a8675-b9-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/img/back_to_top.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/img/back_to_top.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:48	23709/23709	---M--	200	added ('OK')	image/gif	etag:%2216a866d-5c9d-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator02.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator02.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:49	24997/24997	---M--	200	added ('OK')	image/gif	etag:%2216a866e-61a5-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator03.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/emulator03.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:49	8094/8094	---M--	200	added ('OK')	image/gif	etag:%2216a8697-1f9e-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/img/traffic.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/img/traffic.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:49	4167/4167	---M--	200	added ('OK')	image/gif	etag:%2216a8696-1047-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/img/stepper.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/img/stepper.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:54:51	8426/8426	---M--	200	added ('OK')	image/gif	etag:%2216a8692-20ea-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/img/robot.gif	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/img/robot.gif	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html)
12:56:43	2999037/2999037	UR-M--	200	added ('Partial%20Content')	application/zip	etag:%2216a94e1-2dc2fd-45e9e508b6900%22	http://www.emu8086.com/files/emulator-demo.zip	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/files/emulator-demo.zip	(from http://www.emu8086.com/assembly_language_tutorial_assembler_reference/z_top_menu.html)
