date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:37	96768/96768	---M--	200	added ('OK')	application/msword	etag:%2272404a-17a00-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2003.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2003.doc	(from )
12:32:43	33280/33280	---M--	200	added ('OK')	application/msword	etag:%2272404c-8200-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2005.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2005.doc	(from )
12:32:43	105472/105472	---M--	200	added ('OK')	application/msword	etag:%22724056-19c00-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2003.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2003.doc	(from )
12:32:44	51200/51200	---M--	200	added ('OK')	application/msword	etag:%22724057-c800-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2004.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2004.doc	(from )
12:32:49	38400/38400	---M--	200	added ('OK')	application/msword	etag:%22724058-9600-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2005.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2005.doc	(from )
12:32:54	26624/26624	---M--	200	added ('OK')	application/msword	etag:%2272404e-6800-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2007.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2007.doc	(from )
12:32:58	89088/89088	---M--	200	added ('OK')	application/msword	etag:%2272404d-15c00-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2006.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2006.doc	(from )
12:32:59	97792/97792	---M--	200	added ('OK')	application/msword	etag:%22724059-17e00-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2006.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2006.doc	(from )
12:33:00	37376/37376	---M--	200	added ('OK')	application/msword	etag:%2272405a-9200-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2007.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2007.doc	(from )
12:33:03	30720/30720	---M--	200	added ('OK')	application/msword	etag:%2272404f-7800-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2008.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2008.doc	(from )
12:33:05	30720/30720	---M--	200	added ('OK')	application/msword	etag:%22724050-7800-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2009.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2009.doc	(from )
12:33:07	44544/44544	---M--	200	added ('OK')	application/msword	etag:%2272405b-ae00-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2008.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2008.doc	(from )
