date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:50	217/217	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:34%20GMT	http://dit.dru.ac.th/task/assembly/suancontent.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/suancontent.gif	(from )
12:59:50	33883/33883	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:59:45%20GMT	http://dit.dru.ac.th/task/assembly/subsbb.html	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/subsbb.html	(from )
12:59:50	25064/25064	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:59:46%20GMT	http://dit.dru.ac.th/task/assembly/Sim.html	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/Sim.html	(from )
12:59:50	2858/2858	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:23%20GMT	http://dit.dru.ac.th/task/assembly/c1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/c1.gif	(from )
12:59:51	2939/2939	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:25%20GMT	http://dit.dru.ac.th/task/assembly/eemail.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/eemail.gif	(from )
12:59:51	8900/8900	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:30%20GMT	http://dit.dru.ac.th/task/assembly/link1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/link1.gif	(from )
12:59:51	11033/11033	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:38%20GMT	http://dit.dru.ac.th/task/assembly/cmri01.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/cmri01.jpg	(from )
12:59:51	5665/5665	URF---	200	added ('OK%20(cached)')	image/gif		http://dit.dru.ac.th/task/assembly/logo1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/logo1.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:52	1214/1214	URF---	200	added ('OK%20(cached)')	image/gif		http://dit.dru.ac.th/task/assembly/Computer.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/Computer.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:52	10710/10710	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:39%20GMT	http://dit.dru.ac.th/task/assembly/mainbackground.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/mainbackground.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
